Song_Id,track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,release_date,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,log_streams,trending,trend_score
2363,Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",3,273,2,118381354.0,12,2,4,0,0.0,92,Unknown,Major,2022-03-30,86.0,91.0,79.0,29.0,0.0,60.0,16.0,18.58942179335158,False,0.01
2598,That's Hilarious,Charlie Puth,1,686,2,146363130.0,11,6,12,0,15.0,108,F#,Major,2022-04-08,71.0,55.0,44.0,74.0,0.0,11.0,6.0,18.80160129034342,False,0.01
3071,Soy El Unico,Yahritza Y Su Esencia,1,226,0,126443991.0,5,0,4,0,1.0,84,E,Minor,2022-03-25,71.0,63.0,64.24366041896361,45.0,0.0,11.0,3.0,18.655310017100547,False,0.01
3071,Soy El Unico,Yahritza Y Su Esencia,1,226,0,126443991.0,5,0,4,0,1.0,84,E,Minor,2022-03-25,61.0,48.0,55.0,67.0,0.0,16.0,8.0,18.655310017100547,False,0.01
4979,RUMBATï¿½,Daddy Yankee,1,1264,0,157990698.0,20,4,52,0,1.0,95,D#,Minor,2022-03-25,69.0,90.0,91.0,6.0,0.0,35.0,4.0,18.8780467221699,False,0.0
2024,sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,870,0,176290831.0,32,0,49,0,0.0,135,D#,Minor,2022-03-17,66.94701986754967,77.0,45.0,25.0,0.0,13.0,27.0,18.987645643747072,False,0.01
2355,Falling,Harry Styles,1,7556,0,1023187129.0,124,24,254,0,8.0,110,E,Major,2019-12-13,57.0,51.439293598233995,27.0,84.0,0.0,9.0,3.0,20.746188229963717,True,0.51
3941,Sigue,"Ed Sheeran, J Balvin",2,1370,0,106933107.0,46,8,60,0,0.0,88,G,Major,1996-11-24,89.0,59.0,64.0,5.0,1.6225165562913908,19.0,7.0,18.487714038054385,False,0.01
4486,Fim de Semana no Rio,teto,1,315,2,139193812.0,27,2,31,0,0.0,119,C#,Minor,2022-03-30,87.0,28.0,50.0,12.0,0.0,10.0,10.101545253863135,18.751377858037724,False,0.01
2068,MANIAC,Stray Kids,1,651,0,212234990.0,6,188,20,0,0.0,120,C#,Major,2022-03-18,58.0,71.0,64.24366041896361,15.0,0.0,7.0,41.0,19.173204666874476,False,0.02
4087,There's Nothing Holdin' Me Back,Shawn Mendes,1,12382,0,1714490998.0,229,57,1370,2,71.0,122,D,Major,2016-09-23,86.0,97.0,80.0,36.0,0.0,9.0,6.0,21.262382079926375,True,0.96
4087,There's Nothing Holdin' Me Back,Shawn Mendes,1,12382,0,1714490998.0,229,57,1370,2,71.0,122,D,Major,2016-09-23,61.0,66.0,71.0,26.994487320837926,0.0,32.0,46.0,21.262382079926375,True,0.98
3713,IDGAF (with blackbear),"Blackbear, BoyWithUke",2,625,0,197643795.0,10,2,13,0,1.0,98,F,Major,2022-03-18,78.0,83.0,75.0,41.0,0.0,18.118101545253865,8.0,19.10197695839571,False,0.0
3072,Golden,Harry Styles,1,8429,1,807015863.0,85,24,200,0,2.0,140,E,Minor,2019-12-13,45.0,25.0,64.24366041896361,21.0,0.0,18.118101545253865,6.0,20.508853884033574,True,0.56
3117,Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,52898,0,933815613.0,203,1,8215,0,0.0,116,F#,Minor,2013-01-01,79.0,87.0,81.0,4.0,0.0,10.0,4.0,20.65478956128657,True,0.92
2844,Ain't Shit,Doja Cat,1,3436,0,499710590.0,32,6,46,0,1.0,124,D#,Major,2021-06-25,90.0,73.0,51.0,26.994487320837926,0.0,9.0,6.0,20.02953967080666,False,0.01
2844,Ain't Shit,Doja Cat,1,3436,0,499710590.0,32,6,46,0,1.0,124,D#,Major,2021-06-25,86.0,62.0,49.0,51.0,0.0,35.0,21.0,20.02953967080666,False,0.01
2685,"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,918,0,120847157.0,34,39,30,0,0.0,105,A,Minor,2022-02-25,91.0,73.0,72.0,13.0,0.0,9.0,15.0,18.610037148080934,False,0.01
2546,Still Life,BIGBANG,1,181,0,53909146.0,16,14,7,0,0.0,118,G#,Major,2022-04-05,68.0,24.0,58.0,44.0,0.0,6.0,10.101545253863135,17.802810724635265,False,0.01
2252,Photograph,Ed Sheeran,1,18778,3,2236667932.0,228,105,2453,0,84.0,108,E,Major,2014-06-20,61.0,20.0,38.0,61.0,0.0,10.0,10.101545253863135,21.528253065431628,True,0.98
2529,Love Yourself,Justin Bieber,1,22730,5,2123309722.0,289,87,2430,0,36.0,100,E,Major,2015-11-09,61.0,53.0,38.0,84.0,0.0,18.118101545253865,44.0,21.476241898334305,True,0.99
2305,N95,Kendrick Lamar,1,5542,0,301242089.0,52,16,65,0,206.0,140,D#,Minor,2022-05-13,81.0,39.0,66.0,38.0,0.0,12.0,14.0,19.523424785163,False,0.03
2305,N95,Kendrick Lamar,1,5542,0,301242089.0,52,16,65,0,206.0,140,D#,Minor,2022-05-13,25.0,17.0,30.0,90.0,0.0,13.0,3.0,19.523424785163,False,0.07
3811,About Damn Time,Lizzo,1,9021,0,723894473.0,242,49,272,21,24.0,109,A#,Minor,2022-04-14,84.0,51.439293598233995,74.0,10.0,0.0,34.0,7.0,20.400156185583178,False,0.35
2070,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,4627,0,237351106.0,38,13,32,0,0.0,101,C#,Minor,2022-05-13,78.0,40.0,74.0,36.0,0.0,17.0,27.0,19.28505106694904,False,0.02
2535,Despuï¿½ï¿½s de la P,Bad Bunny,1,2229,0,461558540.0,27,44,24,0,5.0,78,F,Major,2022-05-06,56.0,51.439293598233995,90.0,36.0,0.0,18.0,31.0,19.95011945326659,False,0.01
2359,Un Ratito,Bad Bunny,1,1112,6,417230415.0,7,30,13,1,1.0,93,Unknown,Minor,2022-05-06,79.0,22.0,55.0,31.0,0.0,12.0,5.0,19.849149183514943,False,0.01
3717,United In Grief,Kendrick Lamar,1,2575,0,156898322.0,4,5,12,0,51.0,87,G#,Major,2022-05-13,76.0,96.0,70.0,18.0,0.0,33.0,4.0,18.87110852930962,False,0.01
3717,United In Grief,Kendrick Lamar,1,2575,0,156898322.0,4,5,12,0,51.0,87,G#,Major,2022-05-13,52.0,32.0,83.0,24.0,0.0,17.0,43.0,18.87110852930962,False,0.01
2769,Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,3107,0,127309180.0,4,0,22,0,0.0,153,A#,Minor,2022-05-13,55.0,50.0,78.0,19.0,0.0,11.0,35.0,18.66212918190112,False,0.01
2168,Yo No Soy Celoso,Bad Bunny,1,1179,0,313113297.0,7,21,11,0,0.0,142,Unknown,Major,2022-05-06,87.0,93.0,59.0,28.0,0.0,17.0,5.0,19.56207565744838,False,0.01
4422,Rich Spirit,Kendrick Lamar,1,3486,0,173702135.0,20,10,33,0,0.0,96,A#,Minor,2022-05-13,66.94701986754967,56.0,90.0,0.0,0.0,10.0,4.0,18.972852528199628,False,0.02
4422,Rich Spirit,Kendrick Lamar,1,3486,0,173702135.0,20,10,33,0,0.0,96,A#,Minor,2022-05-13,85.0,41.0,43.0,39.0,0.0,12.0,21.0,18.972852528199628,False,0.02
4422,Rich Spirit,Kendrick Lamar,1,3486,0,173702135.0,20,10,33,0,0.0,96,A#,Minor,2022-05-13,59.0,26.0,60.0,46.0,1.0,25.0,13.0,18.972852528199628,False,0.02
2473,Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2942,0,271666301.0,42,28,43,0,0.0,125,Unknown,Major,2022-05-12,50.0,39.0,64.24366041896361,4.0,0.0,11.0,33.0,19.42008504020484,False,0.01
2877,Me Fui de Vacaciones,Bad Bunny,1,1443,0,305650299.0,9,11,22,1,0.0,85,A#,Major,2022-05-06,71.0,43.0,65.0,23.0,0.0,9.0,5.0,19.53795219595333,False,0.01
2527,Silent Hill,"Kendrick Lamar, Kodak Black",2,3028,0,123216717.0,22,0,23,0,0.0,140,C#,Minor,2022-05-13,66.94701986754967,78.0,57.0,46.0,0.0,14.0,9.0,18.629455297909495,False,0.01
2127,La Corriente,"Tony Dize, Bad Bunny",2,1796,8,479655659.0,8,25,18,1,0.0,196,B,Minor,2022-05-06,66.0,58.0,79.0,23.0,0.0,22.0,20.0,19.98857902942964,False,0.01
3226,Count Me Out,Kendrick Lamar,1,2729,0,126191104.0,3,7,13,0,1.0,134,G,Major,2022-05-13,78.0,51.0,43.0,69.0,0.0,14.0,9.0,18.65330802222757,False,0.01
3201,Andrea,"Buscabulla, Bad Bunny",2,1195,0,344055883.0,8,30,13,1,1.0,103,C#,Minor,2022-05-06,83.0,58.0,83.0,21.0,0.0,10.0,5.0,19.656314655631906,False,0.01
3201,Andrea,"Buscabulla, Bad Bunny",2,1195,0,344055883.0,8,30,13,1,1.0,103,C#,Minor,2022-05-06,80.0,45.0,62.0,76.0,0.0,10.0,10.101545253863135,19.656314655631906,False,0.01
2064,Dos Mil 16,Bad Bunny,1,892,3,338422004.0,10,24,11,0,0.0,130,C#,Major,2022-05-06,82.0,51.439293598233995,67.0,12.0,0.0,13.0,5.0,19.63980421017795,False,0.01
2711,We Cry Together,"Kendrick Lamar, Taylour Paige",2,1635,0,68895644.0,4,1,6,0,0.0,108,B,Major,2022-05-13,65.0,52.0,69.0,31.0,0.0,8.0,36.0,18.048103526439036,False,0.01
4087,Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2291,0,86176890.0,9,0,8,0,0.0,123,G#,Major,2022-05-13,86.0,97.0,80.0,36.0,0.0,9.0,6.0,18.27191261384562,False,0.02
4087,Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2291,0,86176890.0,9,0,8,0,0.0,123,G#,Major,2022-05-13,61.0,66.0,71.0,26.994487320837926,0.0,32.0,46.0,18.27191261384562,False,0.01
3498,Un Coco,Bad Bunny,1,1029,28,403231558.0,5,28,9,0,0.0,152,B,Major,2022-05-06,84.0,74.0,69.0,21.0,0.0,18.0,6.0,19.815021542987758,False,0.02
4800,Otro Atardecer,"Bad Bunny, The Marï¿½ï",2,1681,7,319546754.0,10,30,13,0,33.0,108,D,Major,2022-05-06,78.0,55.0,60.0,59.0,0.0,18.118101545253865,4.0,19.582414159103667,False,0.01
3987,Worldwide Steppers,Kendrick Lamar,1,1480,0,61739839.0,1,0,5,0,0.0,72,A#,Minor,2022-05-13,56.0,56.0,47.0,76.0,0.0,8.0,36.0,17.938439985522134,False,0.01
3987,Worldwide Steppers,Kendrick Lamar,1,1480,0,61739839.0,1,0,5,0,0.0,72,A#,Minor,2022-05-13,91.0,32.0,56.0,3.0,0.0,11.0,10.0,17.938439985522134,False,0.01
4303,Aguacero,Bad Bunny,1,829,0,283359161.0,4,15,10,0,0.0,121,F#,Minor,2022-05-06,86.0,67.0,65.0,42.0,1.6225165562913908,35.0,7.0,19.462225774625708,False,0.0
4303,Aguacero,Bad Bunny,1,829,0,283359161.0,4,15,10,0,0.0,121,F#,Minor,2022-05-06,51.0,18.0,44.0,76.0,0.0,11.0,3.0,19.462225774625708,False,0.01
2892,Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2308,0,76831876.0,7,0,7,0,0.0,138,D#,Minor,2022-05-13,57.0,71.0,82.0,19.0,0.0,15.0,29.0,18.157130177106374,False,0.01
4581,Un Verano Sin Ti,Bad Bunny,1,1004,1,283332261.0,8,12,9,0,0.0,188,F,Minor,2022-05-06,79.0,92.0,89.0,5.0,0.0,6.0,5.0,19.462130837596906,False,0.0
4581,Un Verano Sin Ti,Bad Bunny,1,1004,1,283332261.0,8,12,9,0,0.0,188,F,Minor,2022-05-06,50.0,51.439293598233995,64.24366041896361,69.0,0.0,12.0,6.0,19.462130837596906,False,0.01
4204,ULTRA SOLO,"Polima WestCoast, Pailita",2,1367,0,307752576.0,48,4,34,1,0.0,110,C#,Major,2022-02-14,80.0,26.0,85.0,23.0,0.0,11.0,21.0,19.544806696673714,False,0.01
4291,Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,1,1112,3,279737940.0,7,25,12,0,0.0,105,G#,Major,2022-05-06,81.0,77.0,79.0,19.0,0.0,47.0,8.0,19.449363797882253,False,0.01
2688,El Apagï¿½,Bad Bunny,1,1209,0,212351890.0,9,7,14,0,1.0,118,G#,Major,2022-05-06,63.0,60.0,64.24366041896361,5.0,0.0,9.0,31.0,19.173755319793393,False,0.0
2688,El Apagï¿½,Bad Bunny,1,1209,0,212351890.0,9,7,14,0,1.0,118,G#,Major,2022-05-06,82.0,42.0,75.0,6.0,0.0,63.0,6.0,19.173755319793393,False,0.01
2242,Callaita,"Bad Bunny, Tainy",2,9539,15,1304313953.0,162,116,355,7,0.0,176,D,Major,2019-05-31,61.0,24.0,62.0,26.994487320837926,0.0,24.0,31.0,20.988943033742228,True,0.79
2575,Dua Lipa,Jack Harlow,1,1992,0,150500965.0,35,0,3,0,0.0,158,B,Major,2022-05-06,83.0,41.0,65.0,0.0,10.0,11.0,8.0,18.829480060737257,False,0.01
2759,Agosto,Bad Bunny,1,897,0,246127838.0,6,20,8,0,0.0,115,C#,Minor,2022-05-06,85.0,72.0,58.0,26.994487320837926,0.0,49.0,12.0,19.321361629646272,False,0.0
3202,House Of Memories,Panic! At The Disco,1,2948,0,582863434.0,10,2,150,0,0.0,110,B,Minor,2016-01-15,56.0,68.0,66.0,28.0,0.0,11.0,18.0,20.183463471592034,False,0.06
3202,House Of Memories,Panic! At The Disco,1,2948,0,582863434.0,10,2,150,0,0.0,110,B,Minor,2016-01-15,51.0,51.439293598233995,82.0,0.0,0.0,5.0,3.0,20.183463471592034,False,0.06
3836,Mr. Morale,"Kendrick Lamar, Tanna Leone",2,1860,0,58687425.0,1,0,3,0,0.0,174,A,Major,2022-05-13,73.0,26.0,54.0,30.0,0.0,34.0,32.0,17.88773605401609,False,0.01
4969,That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,802,0,212109195.0,16,81,23,0,0.0,130,E,Major,2022-04-29,91.0,91.0,96.0,3.0,0.0,3.0,9.0,19.172611775502148,False,0.02
4969,That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,802,0,212109195.0,16,81,23,0,0.0,130,E,Major,2022-04-29,74.0,22.0,67.0,0.0,0.0,11.0,10.101545253863135,19.172611775502148,False,0.01
2096,In The Stars,Benson Boone,1,2224,8,382199619.0,48,40,87,1,210.0,78,A#,Major,2022-04-29,36.0,30.0,64.24366041896361,34.0,0.0,14.0,5.0,19.761453595526103,False,0.04
2893,Rich - Interlude,Kendrick Lamar,1,1103,0,41210087.0,0,0,0,0,0.0,104,G,Major,2022-05-13,44.0,74.0,42.0,88.0,0.0,9.0,9.0,17.534193638716747,False,0.02
2255,SUPERMODEL,Mï¿½ï¿½ne,1,2265,0,231657891.0,93,12,173,11,3.0,121,G,Major,2022-05-13,64.0,80.0,88.0,0.0,0.0,12.0,6.0,19.26077223788464,False,0.03
2255,SUPERMODEL,Mï¿½ï¿½ne,1,2265,0,231657891.0,93,12,173,11,3.0,121,G,Major,2022-05-13,64.0,80.0,88.0,0.0,0.0,12.0,6.0,19.26077223788464,False,0.03
2255,SUPERMODEL,Mï¿½ï¿½ne,1,2265,0,231657891.0,93,12,173,11,3.0,121,G,Major,2022-05-13,82.0,55.0,45.0,15.0,3.0,9.0,10.0,19.26077223788464,False,0.06
2089,Stefania (Kalush Orchestra),KALUSH,1,555,0,53729194.0,10,4,4,0,0.0,105,D,Major,2022-03-10,63.0,45.0,64.0,34.0,0.0,9.0,8.0,17.799467080273764,False,0.01
2089,Stefania (Kalush Orchestra),KALUSH,1,555,0,53729194.0,10,4,4,0,0.0,105,D,Major,2022-03-10,83.0,32.0,82.0,14.0,0.0,12.0,4.0,17.799467080273764,False,0.01
3026,Thousand Miles,The Kid Laroi,1,2050,0,244741137.0,52,9,46,0,1.0,81,G,Major,2022-04-22,82.0,82.0,66.0,13.0,0.0,11.0,10.101545253863135,19.31571163034346,False,0.01
3026,Thousand Miles,The Kid Laroi,1,2050,0,244741137.0,52,9,46,0,1.0,81,G,Major,2022-04-22,94.0,71.0,61.0,12.0,0.0,18.118101545253865,42.0,19.31571163034346,False,0.01
3026,Thousand Miles,The Kid Laroi,1,2050,0,244741137.0,52,9,46,0,1.0,81,G,Major,2022-04-22,38.0,20.0,66.0,26.994487320837926,0.0,9.0,8.0,19.31571163034346,False,0.01
4111,Crown,Kendrick Lamar,1,1493,0,42485571.0,2,0,10,0,0.0,170,C#,Minor,2022-05-13,67.0,74.0,75.0,44.0,0.0,7.0,30.0,17.564675093904526,False,0.0
4111,Crown,Kendrick Lamar,1,1493,0,42485571.0,2,0,10,0,0.0,170,C#,Minor,2022-05-13,37.0,14.0,24.0,80.0,0.0,11.0,4.0,17.564675093904526,False,0.02
3568,Auntie Diaries,Kendrick Lamar,1,1545,0,37778188.0,1,0,4,0,0.0,78,G,Major,2022-05-13,43.0,60.0,38.0,76.0,1.0,48.0,38.0,17.447242483473136,False,0.01
4420,PUFFIN ON ZOOTIEZ,Future,1,2350,0,254218729.0,28,42,23,0,0.0,125,G#,Major,2022-04-29,88.0,28.0,64.24366041896361,6.0,0.0,13.0,31.0,19.35370559614528,False,0.01
3619,Mirror,Kendrick Lamar,1,1929,0,53603447.0,2,0,4,0,0.0,92,E,Minor,2022-05-13,66.0,29.0,65.0,23.0,0.0,8.0,7.0,17.79712395233026,False,0.01
2595,Beautiful Girl,Luciano,1,710,4,160035717.0,16,11,18,0,0.0,140,B,Minor,2022-04-22,84.0,61.0,42.0,31.0,0.0,9.0,9.0,18.89090758578432,False,0.01
2595,Beautiful Girl,Luciano,1,710,4,160035717.0,16,11,18,0,0.0,140,B,Minor,2022-04-22,44.0,18.0,38.0,70.0,0.0,12.0,4.0,18.89090758578432,False,0.01
4390,"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,928,0,164163229.0,19,0,7,0,0.0,96,Unknown,Major,2022-04-25,61.0,32.0,90.0,25.0,0.0,10.0,9.0,18.916371795679037,False,0.01
3459,Savior - Interlude,Kendrick Lamar,1,1194,0,37091576.0,0,0,3,0,0.0,118,F,Minor,2022-05-13,66.0,83.0,64.24366041896361,84.0,0.0,19.0,10.101545253863135,17.428900466760876,False,0.01
2133,Pasoori,"Shae Gill, Ali Sethi",2,349,6,284249832.0,10,22,3,0,0.0,92,B,Minor,2022-02-06,71.0,67.0,60.0,7.0,0.0,6.0,4.0,19.465364103083754,False,0.01
3795,Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,1890,0,33381454.0,3,0,2,0,0.0,140,G#,Minor,2022-05-13,49.0,50.0,37.0,87.0,0.0,11.0,35.0,17.323511064223425,False,0.01
4219,TUS Lï¿½ï¿½GR,"Sech, Mora",2,1308,2,184622518.0,23,16,9,0,5.0,174,C#,Major,2022-04-01,68.0,45.0,71.0,18.0,0.0,11.0,25.0,19.033823860675426,False,0.01
2939,Where Did You Go?,"MNEK, Jax Jones",2,4531,0,300983101.0,135,74,119,1,18.0,127,A#,Major,2022-01-26,77.0,53.0,78.0,19.0,0.0,29.0,4.0,19.522564681602383,False,0.07
3215,I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,1657,0,121077868.0,15,3,3,0,0.0,96,B,Major,2022-05-06,72.0,54.0,71.0,26.0,0.0,10.0,4.0,18.61194444202898,False,0.01
3215,I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,1657,0,121077868.0,15,3,3,0,0.0,96,B,Major,2022-05-06,66.94701986754967,37.0,52.0,62.0,0.0,11.0,36.0,18.61194444202898,False,0.01
3215,I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,1657,0,121077868.0,15,3,3,0,0.0,96,B,Major,2022-05-06,59.0,30.0,62.0,1.0,0.0,8.0,4.0,18.61194444202898,False,0.01
3026,Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,1351,0,106919680.0,26,1,17,0,0.0,150,G#,Minor,2022-04-29,82.0,82.0,66.0,13.0,0.0,11.0,10.101545253863135,18.48758846569145,False,0.0
3026,Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,1351,0,106919680.0,26,1,17,0,0.0,150,G#,Minor,2022-04-29,94.0,71.0,61.0,12.0,0.0,18.118101545253865,42.0,18.48758846569145,False,0.0
3026,Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,1351,0,106919680.0,26,1,17,0,0.0,150,G#,Minor,2022-04-29,38.0,20.0,66.0,26.994487320837926,0.0,9.0,8.0,18.48758846569145,False,0.01
4555,ZOOM,Jessi,1,608,0,136996305.0,5,29,14,0,0.0,100,F#,Major,2022-04-13,87.0,46.0,60.0,1.0,0.0,13.0,16.0,18.735464519925227,False,0.01
2357,SloMo,Chanel,1,1211,0,65719930.0,31,0,19,0,2.0,105,C#,Minor,2021-12-24,73.0,59.0,81.0,13.0,0.0,9.0,6.0,18.000912801224086,False,0.01
2839,FEARLESS,LE SSERAFIM,1,629,0,229497852.0,18,75,9,0,0.0,104,G,Major,2022-05-02,66.94701986754967,60.0,28.0,91.0,0.0,21.0,4.0,19.25140423230129,False,0.01
2839,FEARLESS,LE SSERAFIM,1,629,0,229497852.0,18,75,9,0,0.0,104,G,Major,2022-05-02,86.0,43.0,62.0,5.0,0.0,13.0,14.0,19.25140423230129,False,0.01
2643,10 Things I Hate About You,Leah Kate,1,1301,0,185550869.0,23,1,15,0,0.0,154,G#,Major,2022-03-23,54.0,45.0,79.0,1.0,0.0,17.0,5.0,19.038839634223024,False,0.01
3316,SPACE MAN,Sam Ryder,1,1329,0,54682594.0,42,51,32,0,0.0,80,B,Major,2022-02-22,47.0,33.0,83.0,18.0,0.0,10.0,5.0,17.81705602663102,False,0.01
4722,With you,"HA SUNG WOON, Jimin",2,343,2,240580042.0,4,35,11,1,1.0,150,D#,Major,2022-04-24,71.0,34.0,88.0,16.0,0.0,44.0,4.0,19.298563411264908,False,0.01
4722,With you,"HA SUNG WOON, Jimin",2,343,2,240580042.0,4,35,11,1,1.0,150,D#,Major,2022-04-24,53.0,14.0,43.0,64.0,0.0,13.0,3.0,19.298563411264908,False,0.01
4170,Iris,The Goo Goo Dolls,1,13101,9,1284942608.0,137,5,582,0,0.0,156,B,Minor,1998-03-31,32.0,51.439293598233995,72.0,0.0,0.0,9.0,4.0,20.973979892039395,True,0.86
3716,The Heart Part 5,Kendrick Lamar,1,2939,0,71423324.0,29,0,30,0,0.0,98,G#,Minor,2022-05-08,76.0,79.0,81.0,18.0,0.0,6.0,34.0,18.08413505463357,False,0.01
3264,San Lucas,Kevin Kaarl,1,407,1,244891912.0,5,0,5,0,0.0,92,G,Major,2019-11-07,58.0,27.0,36.0,86.0,0.0,9.0,3.0,19.316327499735685,False,0.01
4372,This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,1492,0,132171975.0,26,2,15,0,2.0,144,E,Major,2022-05-06,47.0,7.0,50.0,32.0,0.0,7.0,4.0,18.699614481064845,False,0.01
3493,Good Looking,Suki Waterhouse,1,2264,0,184706613.0,11,6,25,0,1.0,150,E,Major,2017-10-20,66.94701986754967,27.0,56.0,8.0,0.0,13.0,3.0,19.03427925394901,False,0.01
4709,Flowers,Lauren Spencer Smith,1,801,0,184826429.0,42,9,24,1,1.0,138,D#,Major,2021-08-09,91.0,97.0,57.0,38.0,0.0,40.0,29.0,19.034927726426066,False,0.01
4709,Flowers,Lauren Spencer Smith,1,801,0,184826429.0,42,9,24,1,1.0,138,D#,Major,2021-08-09,70.0,51.439293598233995,83.0,1.0,0.0,7.0,6.0,19.034927726426066,False,0.01
4709,Flowers,Lauren Spencer Smith,1,801,0,184826429.0,42,9,24,1,1.0,138,D#,Major,2021-08-09,70.0,31.0,44.0,84.0,0.0,9.0,39.0,19.034927726426066,False,0.01
2151,Yet To Come,BTS,1,829,0,302006641.0,32,110,26,0,0.0,172,C#,Major,2022-06-10,56.0,68.0,89.0,4.0,0.0,33.0,19.0,19.525959568474775,False,0.02
2976,Run BTS,BTS,1,736,0,330881149.0,5,132,17,0,3.0,77,G#,Major,2022-06-10,74.0,79.0,87.0,45.0,0.0,30.0,3.0,19.617269805418516,False,0.01
2976,Run BTS,BTS,1,736,0,330881149.0,5,132,17,0,3.0,77,G#,Major,2022-06-10,72.0,70.0,82.0,2.0,0.0,4.0,17.0,19.617269805418516,False,0.01
4659,Music For a Sushi Restaurant,Harry Styles,1,4449,1,334733572.0,80,11,66,0,1.0,107,B,Major,2022-05-20,72.0,36.0,72.0,26.0,6.0,11.0,4.0,19.62884546888934,False,0.03
3689,Matilda,Harry Styles,1,3218,3,366214458.0,29,10,79,0,0.0,114,D,Major,2022-05-20,51.0,51.439293598233995,29.0,90.0,0.0,10.0,4.0,19.718729673313803,False,0.02
4121,For Youth,BTS,1,327,0,114546317.0,5,40,12,0,0.0,117,D,Major,2022-06-10,63.0,29.0,51.0,43.0,0.0,25.0,10.101545253863135,18.556489823178254,False,0.01
4600,Daylight,Harry Styles,1,2775,0,290833204.0,21,11,40,0,0.0,146,Unknown,Major,2022-05-20,66.94701986754967,63.0,45.0,48.0,0.0,18.0,4.0,19.488260482111905,False,0.01
3453,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,4576,0,448500832.0,79,13,93,0,17.0,160,G#,Minor,2022-05-06,80.0,74.0,60.0,8.0,0.0,14.0,26.0,19.921421096763517,False,0.04
2891,Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2313,0,136676504.0,34,0,29,0,0.0,120,G,Major,2022-06-10,66.94701986754967,15.0,56.0,1.0,0.0,8.0,6.0,18.733127414208397,False,0.01
3188,Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,3983,0,190625045.0,73,45,119,0,0.0,100,B,Minor,2022-05-27,82.0,76.0,70.0,16.0,0.0,8.0,5.0,19.065818946637396,False,0.05
2327,Born Singer,BTS,1,279,0,79095270.0,0,18,6,0,0.0,158,G#,Minor,2022-06-10,60.0,68.0,84.0,4.0,0.0,24.0,11.0,18.186163645868508,False,0.01
3592,Little Freak,Harry Styles,1,2302,0,273194684.0,20,3,39,0,0.0,142,D#,Major,2022-05-20,56.0,40.0,54.0,72.0,0.0,10.0,4.0,19.42569523085966,False,0.01
3624,La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,3559,3,333146475.0,36,1,31,0,1.0,170,A,Minor,2022-05-20,80.0,77.0,85.0,11.0,0.0,17.0,14.0,19.624092819099076,False,0.01
2790,True Love,"Kanye West, XXXTENTACION",2,2129,0,194902696.0,23,1,44,1,0.0,84,F,Minor,2022-05-27,71.0,39.0,86.0,2.0,0.0,51.0,25.0,19.08801100224762,False,0.01
4588,Satellite,Harry Styles,1,3291,5,311482393.0,43,28,79,0,208.0,139,Unknown,Major,2022-05-20,58.0,30.0,46.0,14.0,0.0,9.0,3.0,19.556853374530256,False,0.02
2582,Pass The Dutchie,Musical Youth,1,5328,0,195918494.0,54,76,900,0,0.0,151,G,Major,1982-01-01,73.0,88.0,67.0,20.0,0.0,32.0,5.0,19.09320928887186,False,0.38
2582,Pass The Dutchie,Musical Youth,1,5328,0,195918494.0,54,76,900,0,0.0,151,G,Major,1982-01-01,60.0,19.0,20.0,78.0,0.0,11.0,5.0,19.09320928887186,False,0.34
